,week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,cumulative_weeks_in_top_10,id,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
2737,2021-07-18,TV (Non-English),10,Biohackers,Biohackers: Season 2,7500000,1,ts225912,SHOW,Mia goes to medical school to get close to a professor she suspects had a hand in her past family tragedy and gets tangled in the world of biohacking.,2020.0,TV-MA,42.0,"['drama', 'scifi', 'action', 'thriller']",['DE'],2.0,tt9849210,6.8,9577.0
2738,2021-07-11,Films (English),1,Fear Street Part 1: 1994,,19550000,2,,,,,,,,,,,,
2739,2021-07-11,Films (English),2,Fear Street Part 2: 1978,,16060000,1,,,,,,,,,,,,
2740,2021-07-11,Films (English),3,Fatherhood,,12830000,2,tm1064228,MOVIE,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",2021.0,PG-13,109.0,"['drama', 'comedy']","['CA', 'US']",,tt4733624,6.6,34661.0
2741,2021-07-11,Films (English),4,Warcraft,,10990000,2,,,,,,,,,,,,
2742,2021-07-11,Films (English),5,Wish Dragon,,10590000,2,tm434625,MOVIE,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,2021.0,PG,99.0,"['fantasy', 'animation', 'family', 'comedy', 'romance']","['US', 'CN']",,tt5562070,7.2,25743.0
2743,2021-07-11,Films (English),6,This Little Love of Mine,,9390000,1,tm1027712,MOVIE,"Laura Price is a successful San Francisco lawyer on the cusp of promotion – a far cry from her childhood growing up on a tropical island with best friends Chip and Gem. When the firm’s biggest client – Chip’s grandfather – asks Laura to travel to the island and deliver a contract to make Chip his heir, she leaves behind her practice and fiancé Owen to convince her childhood friend to sign a contract that will make him a billionaire.",2021.0,G,91.0,"['romance', 'comedy']",['AU'],,tt12546872,5.3,2514.0
2744,2021-07-11,Films (English),7,Mother's Day,,9200000,1,,,,,,,,,,,,
2745,2021-07-11,Films (English),8,How to Train Your Dragon: The Hidden World,,9030000,1,,,,,,,,,,,,
2746,2021-07-11,Films (English),9,Kung Fu Panda 3,,8870000,2,tm120108,MOVIE,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",2016.0,PG,95.0,"['action', 'animation', 'family', 'fantasy', 'drama', 'comedy']","['US', 'CN']",,tt2267968,7.1,155678.0
2747,2021-07-11,Films (English),10,The Huntsman: Winter's War,,7460000,1,,,,,,,,,,,,
2748,2021-07-11,Films (Non-English),1,Major Grom: Plague Doctor,,26150000,1,tm454879,MOVIE,"Igor Grom is a skilled policeman from St. Petersburg, known for his daring nature and uncompromising attitude towards the criminals of all kinds. Incredible strength, analytical mind and integrity – these qualities make Major Grom the perfect policeman. Working tirelessly, he always pushes through, and meets the challenges standing in the way.",2021.0,,136.0,"['action', 'crime']",['RU'],,tt7601480,6.3,11939.0
2749,2021-07-11,Films (Non-English),2,Haseen Dillruba,,10210000,2,tm867681,MOVIE,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",2021.0,,135.0,"['romance', 'thriller', 'crime', 'drama']",['IN'],,tt11027830,6.9,26194.0
2750,2021-07-11,Films (Non-English),3,How I Became a Superhero,,8820000,1,,,,,,,,,,,,
2751,2021-07-11,Films (Non-English),4,The 8th Night,,5960000,2,tm810494,MOVIE,"With prayer beads in one hand and an ax in the other, a monk hunts down a millennia-old spirit that's possessing humans and unleashing hell on Earth.",2021.0,,115.0,"['thriller', 'horror']",['KR'],,tt14781176,5.3,3332.0
2752,2021-07-11,Films (Non-English),5,Silver Skates,,3110000,2,tm454824,MOVIE,"1899, the Christmas-time St.Petersburg. Ice-covered rivers and canals of the capital seethe with festive activities. On the eve of the new century those who should not be destined to meet, come together. They are people from different worlds: Matvey, the son of a lamplighter, whose only treasure is his silver-plated skates; Alice is the daughter of a high-ranking official dreaming of science. Each of them has his own difficult life-story, but having accidentally met they rush forward together in pursuit of their dreams.",2020.0,,136.0,"['history', 'romance', 'action', 'drama', 'family']",['RU'],,tt10525672,7.1,5946.0
2753,2021-07-11,Films (Non-English),6,Rurouni Kenshin: The Final,,2570000,2,tm858000,MOVIE,"In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge.",2021.0,PG-13,139.0,"['drama', 'action']",['JP'],,tt11809034,7.2,8614.0
2754,2021-07-11,Films (Non-English),7,Dynasty Warriors,,2420000,2,tm1022893,MOVIE,"In the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise.",2021.0,PG-13,118.0,"['action', 'fantasy']","['NZ', 'HK']",,tt7587604,4.7,2146.0
2755,2021-07-11,Films (Non-English),8,Xtreme,,1710000,2,tm876083,MOVIE,"Two years after the murder of his son and father, a retired hitman sets in motion a carefully crafted revenge plan against the killer: his own brother.",2021.0,,111.0,"['action', 'crime', 'drama', 'thriller', 'fantasy']",['ES'],,tt11658120,5.8,4351.0
2756,2021-07-11,Films (Non-English),9,O Candidato Honesto,,1280000,1,,,,,,,,,,,,
2757,2021-07-11,Films (Non-English),10,Last Summer,,1270000,1,tm1065788,MOVIE,"For Deniz, a 16-year-old teenager, this summer is different from the others. Deniz, who goes to his family's summer house every year, falls in love with a young girl named Aslı. Trying to get closer to Aslı, Deniz realizes that a handsome young man, Burak, also likes Aslı.",2021.0,,101.0,"['drama', 'romance']",['TR'],,tt13067004,6.3,2878.0
2758,2021-07-11,TV (English),1,Sex/Life,Sex/Life: Season 1,69860000,2,ts289334,SHOW,A suburban mother of two takes a fantasy-charged trip down memory lane that sets her very married present on a collision course with her wild-child past.,2021.0,TV-MA,47.0,"['comedy', 'drama', 'romance']",['US'],2.0,tt10839422,5.4,20549.0
2759,2021-07-11,TV (English),2,Virgin River,Virgin River: Season 3,62580000,1,ts89840,SHOW,"After seeing an ad for a midwife, a recently divorced big-city nurse moves to the redwood forests of California, where she meets an intriguing man.",2019.0,TV-14,44.0,"['drama', 'romance']",['US'],4.0,tt9077530,7.4,36459.0
2760,2021-07-11,TV (English),3,Too Hot to Handle,Too Hot to Handle: Season 2,33420000,2,ts236531,SHOW,"On the shores of paradise, gorgeous singles meet and mingle. But there’s a twist. To win a $100,000 grand prize, they’ll have to give up sex.",2020.0,TV-MA,42.0,"['reality', 'romance']",['US'],3.0,tt12004280,4.6,12230.0
2761,2021-07-11,TV (English),4,Manifest,Manifest: Season 1,31940000,2,ts81294,SHOW,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",2018.0,TV-14,42.0,"['drama', 'thriller', 'scifi']",['US'],4.0,tt8421350,7.1,53185.0
2762,2021-07-11,TV (English),5,Pokémon Journeys: The Series,Pokémon Journeys: The Series: Season 1,21870000,2,ts241486,SHOW,"Young trainer Ash and his new friend Goh become research fellows at Professor Cerise's laboratory, traveling all over the world to learn about Pokémon.",2020.0,TV-PG,22.0,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],1.0,tt14033496,6.9,563.0
2763,2021-07-11,TV (English),6,Atypical,Atypical: Season 4,20620000,1,ts56969,SHOW,"Sam, an 18-year-old on the autism spectrum, takes a funny, yet painful, journey of self-discovery for love and independence and upends his family.",2017.0,TV-14,31.0,"['comedy', 'drama']",['US'],4.0,tt6315640,8.3,81643.0
2764,2021-07-11,TV (English),7,Manifest,Manifest: Season 2,20070000,2,ts81294,SHOW,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",2018.0,TV-14,42.0,"['drama', 'thriller', 'scifi']",['US'],4.0,tt8421350,7.1,53185.0
2765,2021-07-11,TV (English),8,Virgin River,Virgin River: Season 1,13590000,1,ts89840,SHOW,"After seeing an ad for a midwife, a recently divorced big-city nurse moves to the redwood forests of California, where she meets an intriguing man.",2019.0,TV-14,44.0,"['drama', 'romance']",['US'],4.0,tt9077530,7.4,36459.0
2766,2021-07-11,TV (English),9,Lucifer,Lucifer: Season 5,13440000,2,ts36147,SHOW,"Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals. But the longer he's away from the underworld, the greater the threat that the worst of humanity could escape.",2016.0,TV-14,47.0,"['scifi', 'crime', 'drama', 'fantasy']",['US'],6.0,tt4052886,8.1,313124.0
2767,2021-07-11,TV (English),10,Sweet Tooth,Sweet Tooth: Season 1,13100000,2,ts237713,SHOW,"On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",2021.0,TV-14,45.0,"['drama', 'scifi', 'fantasy', 'action']",['US'],2.0,tt12809988,7.8,50215.0
2768,2021-07-11,TV (Non-English),1,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",24990000,2,,,,,,,,,,,,
2769,2021-07-11,TV (Non-English),2,Elite,Elite: Season 4,21780000,2,ts78305,SHOW,"When three working class kids enroll in the most exclusive school in Spain, the clash between the wealthy and the poor students leads to tragedy.",2018.0,TV-MA,48.0,"['thriller', 'drama', 'crime']",['ES'],5.0,tt7134908,7.4,75337.0
2770,2021-07-11,TV (Non-English),3,The Cook of Castamar,The Cook of Castamar: Season 1,16960000,1,ts265991,SHOW,"Set in early 18th-century Madrid, the plot follows the love story between an agoraphobic cook and a widowed nobleman.",2021.0,TV-MA,55.0,['drama'],['ES'],1.0,tt12626014,7.4,3807.0
2771,2021-07-11,TV (Non-English),4,The War Next-door,The War Next-door: Season 1,13970000,1,ts296179,SHOW,"When two antagonistic families end up living next door in a posh neighborhood, the matriarchs ensue a full-scale war of unintended consequences.",2021.0,TV-MA,33.0,['comedy'],['MX'],2.0,tt14821886,5.7,444.0
2772,2021-07-11,TV (Non-English),5,Lupin,Lupin: Part 2,13150000,2,ts296046,SHOW,"Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family.",2021.0,TV-MA,46.0,"['crime', 'drama', 'thriller', 'action', 'comedy']",['FR'],3.0,tt2531336,7.5,102888.0
2773,2021-07-11,TV (Non-English),6,Elize Matsunaga: Once Upon a Crime,Elize Matsunaga: Once Upon a Crime: Season 1,11700000,1,ts296201,SHOW,"The crime shocked Brazil: Elize Matsunaga shot and dismembered her rich husband. Featuring her first interview, this docuseries dives deep into the case.",2021.0,TV-MA,49.0,"['crime', 'documentation']",['BR'],1.0,tt14856998,5.9,2152.0
2774,2021-07-11,TV (Non-English),7,The Seven Deadly Sins,The Seven Deadly Sins: Dragon's Judgement,10110000,2,ts314002,SHOW,"The “Seven Deadly Sins”—a group of evil knights who conspired to overthrow the kingdom of Britannia—were said to have been eradicated by the Holy Knights, although some claim that they still live. Ten years later, the Holy Knights have staged a Coup d'état and assassinated the king, becoming the new, tyrannical rulers of the kingdom. Elizabeth, the king's only daughter, sets out on a journey to find the “Seven Deadly Sins,” and to enlist their help in taking back the kingdom.",2014.0,TV-14,25.0,"['scifi', 'action', 'animation', 'comedy', 'fantasy']",['JP'],5.0,tt3909224,7.9,31085.0
2775,2021-07-11,TV (Non-English),8,Young Royals,Young Royals: Season 1,9820000,1,ts287976,SHOW,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",2021.0,TV-MA,45.0,"['drama', 'romance']",['SE'],2.0,tt14664414,8.3,29025.0
2776,2021-07-11,TV (Non-English),9,Carrossel,,9790000,1,,,,,,,,,,,,
2777,2021-07-11,TV (Non-English),10,Somos.,Somos.: Season 1,9420000,2,ts288064,SHOW,"The lives of the people of Allende, a Mexican border town, are overtaken by a powerful cartel's operations, leading to tragedy. Inspired by true events.",2021.0,TV-MA,52.0,"['drama', 'crime', 'history']",['MX'],1.0,tt14719590,7.1,1138.0
2778,2021-07-04,Films (English),1,Fatherhood,,25680000,1,tm1064228,MOVIE,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",2021.0,PG-13,109.0,"['drama', 'comedy']","['CA', 'US']",,tt4733624,6.6,34661.0
2779,2021-07-04,Films (English),2,Fear Street Part 1: 1994,,16620000,1,,,,,,,,,,,,
2780,2021-07-04,Films (English),3,Wish Dragon,,15260000,1,tm434625,MOVIE,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,2021.0,PG,99.0,"['fantasy', 'animation', 'family', 'comedy', 'romance']","['US', 'CN']",,tt5562070,7.2,25743.0
2781,2021-07-04,Films (English),4,The Ice Road,,13690000,1,tm841797,MOVIE,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2021.0,PG-13,109.0,"['action', 'thriller', 'drama']",['US'],,tt3758814,5.6,38927.0
2782,2021-07-04,Films (English),5,Good on Paper,,10580000,1,tm1038369,MOVIE,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?",2021.0,R,92.0,"['comedy', 'romance']",['US'],,tt8231668,5.6,11987.0
2783,2021-07-04,Films (English),6,Kung Fu Panda 3,,7690000,1,tm120108,MOVIE,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",2016.0,PG,95.0,"['action', 'animation', 'family', 'fantasy', 'drama', 'comedy']","['US', 'CN']",,tt2267968,7.1,155678.0
2784,2021-07-04,Films (English),7,Warcraft,,7650000,1,,,,,,,,,,,,
2785,2021-07-04,Films (English),8,Fatale,,6460000,1,,,,,,,,,,,,
2786,2021-07-04,Films (English),9,Skylines,,6130000,1,tm935309,MOVIE,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",2020.0,R,113.0,"['scifi', 'action']","['FR', 'LT', 'GB']",,tt9387250,4.7,8139.0
2787,2021-07-04,Films (English),9,Skylines,,6130000,1,ts104840,SHOW,"In Frankfurt, A young, talented hip-hop producer in Germany signs with a record label where he finds that the worlds of music and organized crime collide.",2019.0,TV-MA,57.0,"['crime', 'drama', 'music', 'documentation', 'reality']",['DE'],1.0,tt9184970,7.5,2658.0
2788,2021-07-04,Films (English),10,The Mitchells vs. The Machines,,4890000,1,,,,,,,,,,,,
2789,2021-07-04,Films (Non-English),1,Silver Skates,,7390000,1,tm454824,MOVIE,"1899, the Christmas-time St.Petersburg. Ice-covered rivers and canals of the capital seethe with festive activities. On the eve of the new century those who should not be destined to meet, come together. They are people from different worlds: Matvey, the son of a lamplighter, whose only treasure is his silver-plated skates; Alice is the daughter of a high-ranking official dreaming of science. Each of them has his own difficult life-story, but having accidentally met they rush forward together in pursuit of their dreams.",2020.0,,136.0,"['history', 'romance', 'action', 'drama', 'family']",['RU'],,tt10525672,7.1,5946.0
